TYPE,SITE_ID,SITE_PID,SITE_TYPE,NAME_ENG,NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,REALM,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,GOVSUBTYPE,OWN_TYPE,OWNSUBTYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,PRNT_ISO3,ISO3,SUPP_INFO,CONS_OBJ,INLND_WTRS,OECM_ASMT
Polygon,300657,300657,PA,Vaaldam Nature Reserve,Vaaldam Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,252.675020224,252.67564822714,Not Applicable,0,Designated,1954,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Not Reported,Not Reported,State Verified,1840,ZAF,ZAF,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300659,300659,PA,Willem Prinsloo Private Nature Reserve,Willem Prinsloo Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,9.1834621694,9.18396770334883,Not Applicable,0,Designated,1967,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Not Reported,Not Reported,State Verified,1840,ZAF,ZAF,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300662,300662,PA,Austin Roberts Bird Sanctuary,Austin Roberts Bird Sanctuary,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0.1134355521,0.113436130459458,Not Applicable,0,Designated,1958,Federal or national ministry or agency,Not Applicable,State,Not Applicable,City of Tshwane Metropolitan Municipality,Not Reported,State Verified,1840,ZAF,ZAF,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300680,300680,PA,Forest Reserve Name Unknown (NGA) No.1,Forest Reserve Name Unknown (NGA) No.1,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,8.15563261103154,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300681,300681,PA,Forest Reserve Name Unknown (NGA) No.2,Forest Reserve Name Unknown (NGA) No.2,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,15.6233229354487,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300682,300682,PA,Forest Reserve Name Unknown (NGA) No.3,Forest Reserve Name Unknown (NGA) No.3,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,8.9496440365944,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300684,300684,PA,Forest Reserve Name Unknown (NGA) No.5,Forest Reserve Name Unknown (NGA) No.5,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,11.6636035876319,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300685,300685,PA,Forest Reserve Name Unknown (NGA) No.6,Forest Reserve Name Unknown (NGA) No.6,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,2.42103336097199,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300686,300686,PA,Forest Reserve Name Unknown (NGA) No.7,Forest Reserve Name Unknown (NGA) No.7,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,2.72120976688324,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300687,300687,PA,Forest Reserve Name Unknown (NGA) No.8,Forest Reserve Name Unknown (NGA) No.8,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,13.9847380428182,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300688,300688,PA,Forest Reserve Name Unknown (NGA) No.9,Forest Reserve Name Unknown (NGA) No.9,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,2.06856084736709,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300690,300690,PA,Forest Reserve Name Unknown (NGA) No.11,Forest Reserve Name Unknown (NGA) No.11,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,0.933448786307314,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300691,300691,PA,Forest Reserve Name Unknown (NGA) No.12,Forest Reserve Name Unknown (NGA) No.12,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,6.155140908241,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300692,300692,PA,Forest Reserve Name Unknown (NGA) No.13,Forest Reserve Name Unknown (NGA) No.13,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,1.72386440791529,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300693,300693,PA,Forest Reserve Name Unknown (NGA) No.14,Forest Reserve Name Unknown (NGA) No.14,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,5.93902330167996,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300694,300694,PA,Forest Reserve Name Unknown (NGA) No.15,Forest Reserve Name Unknown (NGA) No.15,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,3.49386705888167,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300695,300695,PA,Forest Reserve Name Unknown (NGA) No.16,Forest Reserve Name Unknown (NGA) No.16,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,1.92571365495318,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300696,300696,PA,Forest Reserve Name Unknown (NGA) No.17,Forest Reserve Name Unknown (NGA) No.17,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,0.782002415714969,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300697,300697,PA,Forest Reserve Name Unknown (NGA) No.18,Forest Reserve Name Unknown (NGA) No.18,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,0.99252008589036,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300699,300699,PA,Forest Reserve Name Unknown (NGA) No.19,Forest Reserve Name Unknown (NGA) No.19,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,2.3245102067224,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300700,300700,PA,Forest Reserve Name Unknown (NGA) No.20,Forest Reserve Name Unknown (NGA) No.20,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,5.03928182342965,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300701,300701,PA,Forest Reserve Name Unknown (NGA) No.21,Forest Reserve Name Unknown (NGA) No.21,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,23.5434863112692,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300702,300702,PA,Forest Reserve Name Unknown (NGA) No.22,Forest Reserve Name Unknown (NGA) No.22,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,155.976872814482,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300703,300703,PA,Forest Reserve Name Unknown (NGA) No.23,Forest Reserve Name Unknown (NGA) No.23,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,8.22735988369432,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300704,300704,PA,Forest Reserve Name Unknown (NGA) No.24,Forest Reserve Name Unknown (NGA) No.24,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,2.17226880155967,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300705,300705,PA,Forest Reserve Name Unknown (NGA) No.25,Forest Reserve Name Unknown (NGA) No.25,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,43.5099837032639,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300706,300706,PA,Forest Reserve Name Unknown (NGA) No.26,Forest Reserve Name Unknown (NGA) No.26,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,1.87042599128628,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300707,300707,PA,Forest Reserve Name Unknown (NGA) No.27,Forest Reserve Name Unknown (NGA) No.27,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,1.25061841920099,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300708,300708,PA,Forest Reserve Name Unknown (NGA) No.28,Forest Reserve Name Unknown (NGA) No.28,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,1.0453377221734,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300709,300709,PA,Forest Reserve Name Unknown (NGA) No.29,Forest Reserve Name Unknown (NGA) No.29,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,10.3170586733339,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300710,300710,PA,Kwaimbana,Kwaimbana,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,2603.06866797893,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300711,300711,PA,Forest Reserve Name Unknown (NGA) No.30,Forest Reserve Name Unknown (NGA) No.30,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,3.81663839498728,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300712,300712,PA,Forest Reserve Name Unknown (NGA) No.31,Forest Reserve Name Unknown (NGA) No.31,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,9.77426538915104,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300713,300713,PA,Forest Reserve Name Unknown (NGA) No.32,Forest Reserve Name Unknown (NGA) No.32,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,5.31516289432708,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300714,300714,PA,Forest Reserve Name Unknown (NGA) No.33,Forest Reserve Name Unknown (NGA) No.33,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,1.4405497817296,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300715,300715,PA,Forest Reserve Name Unknown (NGA) No.34,Forest Reserve Name Unknown (NGA) No.34,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,2.66847527474088,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300716,300716,PA,Forest Reserve Name Unknown (NGA) No.35,Forest Reserve Name Unknown (NGA) No.35,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,17.8227668506476,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300717,300717,PA,Forest Reserve Name Unknown (NGA) No.36,Forest Reserve Name Unknown (NGA) No.36,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,5.88475204109485,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300719,300719,PA,Sambisa,Sambisa,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,165.30614584843,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300720,300720,PA,Kasanu,Kasanu,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,253.952615826792,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300723,300723,PA,Forest Reserve Name Unknown (NGA) No.37,Forest Reserve Name Unknown (NGA) No.37,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,82.7888618653046,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300724,300724,PA,Forest Reserve Name Unknown (NGA) No.38,Forest Reserve Name Unknown (NGA) No.38,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,8.61082441122021,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300725,300725,PA,Forest Reserve Name Unknown (NGA) No.39,Forest Reserve Name Unknown (NGA) No.39,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,11.7492124762981,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300726,300726,PA,Cailcédrats,Cailcédrats,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,9.5,8.96332076658967,Not Applicable,0,Designated,2005,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Direction des ressources forestières,Not Existing,State Verified,1973,TGO,TGO,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300727,300727,PA,Soukourou,Soukourou,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,Terrestrial,0,0,0,123.28754131039,Not Applicable,0,Designated,0,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1826,CIV,CIV,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300728,300728,PA,Forest Reserve Name Unknown (NGA) No.40,Forest Reserve Name Unknown (NGA) No.40,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,5.24495540803023,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300731,300731,PA,Pouniokele,Pouniokele,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,Terrestrial,0,0,0,94.4702541911873,Not Applicable,0,Designated,0,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1826,CIV,CIV,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300732,300732,PA,Dokin,Dokin,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,36.669467149349,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300733,300733,PA,Forest Reserve Name Unknown (NGA) No.41,Forest Reserve Name Unknown (NGA) No.41,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,4.25825231417114,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300734,300734,PA,Forest Reserve Name Unknown (NGA) No.42,Forest Reserve Name Unknown (NGA) No.42,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,6.00931112144898,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300735,300735,PA,Ouartema (Temberma),Kouatie,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,4.5,4.48049060145848,Not Applicable,0,Designated,2005,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Direction des ressources forestières,Not Existing,State Verified,1973,TGO,TGO,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300736,300736,PA,Forest Reserve Name Unknown (NGA) No.43,Forest Reserve Name Unknown (NGA) No.43,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,91.9513971650282,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300737,300737,PA,Jarawa Hill,Jarawa Hill,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,186.908317291726,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300738,300738,PA,Omalo,Mt Amalo,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,6.5,5.329248062074,Not Applicable,0,Designated,2005,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Direction des ressources forestières,Not Existing,State Verified,1973,TGO,TGO,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300739,300739,PA,Classified Forest Name Unknown (CIV) No.1,Classified Forest Name Unknown (CIV) No.1,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,Terrestrial,0,0,0,180.019992032245,Not Applicable,0,Designated,0,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1826,CIV,CIV,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300740,300740,PA,Forest Reserve Name Unknown (NGA) No.44,Forest Reserve Name Unknown (NGA) No.44,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,10.1471336358506,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300741,300741,PA,Classified Forest Name Unknown (CIV) No.2,Classified Forest Name Unknown (CIV) No.2,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,Terrestrial,0,0,0,465.836888918366,Not Applicable,0,Designated,0,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1826,CIV,CIV,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300742,300742,PA,Forest Reserve Name Unknown (NGA) No.45,Forest Reserve Name Unknown (NGA) No.45,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,17.4442048720864,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300743,300743,PA,Lougbo,Lougbo,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,Terrestrial,0,0,0,227.543177228505,Not Applicable,0,Designated,0,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1826,CIV,CIV,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300744,300744,PA,Forest Reserve Name Unknown (NGA) No.46,Forest Reserve Name Unknown (NGA) No.46,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,1.53182208797971,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300745,300745,PA,Forest Reserve Name Unknown (NGA) No.47,Forest Reserve Name Unknown (NGA) No.47,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,4.64627170873711,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300746,300746,PA,Forest Reserve Name Unknown (NGA) No.48,Forest Reserve Name Unknown (NGA) No.48,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,4.28350818592457,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300747,300747,PA,Ouarigue,Ouarigue,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,Terrestrial,0,0,0,659.339084969048,Not Applicable,0,Designated,0,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1826,CIV,CIV,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300748,300748,PA,Tinrido,Tinrido,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,Terrestrial,0,0,0,8.37279788224222,Not Applicable,0,Designated,0,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1826,CIV,CIV,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300749,300749,PA,Gbanala,Gbanala,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,Terrestrial,0,0,0,186.37329388496,Not Applicable,0,Designated,0,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1826,CIV,CIV,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300750,300750,PA,Samatiguila,Samatiguila,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,Terrestrial,0,0,0,10.8640172850946,Not Applicable,0,Designated,0,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1826,CIV,CIV,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300751,300751,PA,Forest Reserve Name Unknown (NGA) No.49,Forest Reserve Name Unknown (NGA) No.49,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,0,1.15614593597393,Not Applicable,0,Designated,0,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,213,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
